time,price,maxprice,minprice,use_spread,problem_indicator
1,21171.76,21171.76,21171.76,False,no problemo
1,21166.08160674,21166.08160674,21166.08160674,False,no problemo
5,21144.22,21144.22,21144.22,False,no problemo
6,21106.65999999,21106.65999999,21106.65999999,False,no problemo
6,21132.500075,21132.500075,21132.500075,False,no problemo
8,21130.500075,21130.500075,21130.500075,False,no problemo
8,21124.28999999,21124.28999999,21124.28999999,False,no problemo
9,21122.45249999,21122.45249999,21122.45249999,False,no problemo
11,21111.350275,21111.350275,21111.350275,False,no problemo
12,21125.665,21125.665,21125.665,False,no problemo
13,21122.2407731,21122.2407731,21122.2407731,False,no problemo
14,21118.94999999,21118.94999999,21118.94999999,False,no problemo
14,21118.499,21118.499,21118.499,False,no problemo
16,21128.41,21128.41,21128.41,False,no problemo
16,21138.03749999,21138.03749999,21138.03749999,False,no problemo
18,21138.26,21138.26,21138.26,False,no problemo
18,21145.58499999,21145.58499999,21145.58499999,False,no problemo
19,21141.2495,21141.2495,21141.2495,False,no problemo
21,21152.05331379,21152.05331379,21152.05331379,False,no problemo
21,21149.77499999,21149.77499999,21149.77499999,False,no problemo
23,21128.12749999,21128.12749999,21128.12749999,False,no problemo
24,21116.09999999,21116.09999999,21116.09999999,False,no problemo
26,21143.7875,21143.7875,21143.7875,False,no problemo
26,21147.9926645,21147.9926645,21147.9926645,False,no problemo
28,21143.99999999,21143.99999999,21143.99999999,False,no problemo
29,21135.80999999,21135.80999999,21135.80999999,False,no problemo
30,21145.34999999,21145.34999999,21145.34999999,False,no problemo
30,21118.975,21118.975,21118.975,False,no problemo
31,21112.915,21112.915,21112.915,False,no problemo
33,21133.0725,21133.0725,21133.0725,False,no problemo
35,21131.09999999,21131.09999999,21131.09999999,False,no problemo
36,21128.35749999,21128.35749999,21128.35749999,False,no problemo
37,21142.35,21142.35,21142.35,False,no problemo
38,21153.23,21153.23,21153.23,False,no problemo
38,21150.06,21150.06,21150.06,False,no problemo
39,21161.99999999,21161.99999999,21161.99999999,False,no problemo
41,21165.4,21165.4,21165.4,False,no problemo
41,21158.83,21158.83,21158.83,False,no problemo
42,21164.89215703,21164.89215703,21164.89215703,False,no problemo
45,21161.38,21161.38,21161.38,False,no problemo
45,21154.500075,21154.500075,21154.500075,False,no problemo
47,21187.005,21187.005,21187.005,False,no problemo
48,21183.0,21183.0,21183.0,False,no problemo
49,21191.69,21191.69,21191.69,False,no problemo
50,21191.5,21191.5,21191.5,False,no problemo
51,21183.67,21183.67,21183.67,False,no problemo
51,21181.3625,21181.3625,21181.3625,False,no problemo
53,21177.84023399,21177.84023399,21177.84023399,False,no problemo
53,21157.3615535,21157.3615535,21157.3615535,False,no problemo
54,21165.750525,21165.750525,21165.750525,False,no problemo
56,21175.3275,21175.3275,21175.3275,False,no problemo
56,21202.2175,21202.2175,21202.2175,False,no problemo
57,21199.03,21199.03,21199.03,False,no problemo
59,21198.6,21198.6,21198.6,False,no problemo
59,21195.0425,21195.0425,21195.0425,False,no problemo
